@relation 'current-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,26-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,26'

@attribute local_AA_bin numeric
@attribute local_CA_bin numeric
@attribute global_AA_bin numeric
@attribute global_CA_bin numeric
@attribute local_AA_nom numeric
@attribute local_CA_nom numeric
@attribute global_AA_nom numeric
@attribute global_CA_nom numeric
@attribute length numeric
@attribute total_charge numeric
@attribute nr_charged numeric
@attribute Happiness_mean numeric
@attribute Nr_sad numeric
@attribute identity numeric
@attribute similarity numeric
@attribute Hydropathy numeric
@attribute Hydropathy_diff numeric
@attribute Access numeric
@attribute Relacc numeric
@attribute Scacc numeric
@attribute Screlacc numeric
@attribute Access_avg numeric
@attribute Relacc_avg numeric
@attribute Scacc_avg numeric
@attribute Screlacc_avg numeric
@attribute global_AA numeric
@attribute global_CA numeric
@attribute local_AA numeric
@attribute local_CA numeric

@data
1,1,1,1,2,2,2,2,10,-1,1,0.833,1,0.5,0.276,1.93,0,422.533,216.22,396.164,247.675,42.2533,21.622,39.6164,24.7675,3.996,2.982,3.357,2.143
1,1,1,1,2,2,3,3,12,-1,1,0.924,0,0.5,0.443,0.07,0,362.841,244.408,290.409,212.825,30.23675,20.367333,24.20075,17.735417,4.451,4.354,3.362,2.545
1,1,1,1,2,2,3,2,14,-1,3,0.806,1,0.5,0.315,-1.19,0,542.845,297.548,459.959,314.45,38.774643,21.253429,32.854214,22.460714,4.372,3.191,3.366,2.321
1,1,1,1,2,2,4,4,14,-2,2,0.942,0,0.5,0.402,-0.76,0,476.582,335.212,373.226,324.74,34.041571,23.943714,26.659,23.195714,7.627,6.958,3.372,2.689
1,1,1,1,2,2,3,2,11,-1,3,0.839,1,0.455,0.356,-1.81,0,171.747,90.462,140.549,84.584,15.613364,8.223818,12.777182,7.689455,4.124,3.383,3.378,2.337
1,0,1,1,2,1,3,2,11,-1,3,0.91,0,0.545,0.371,-0.17,0,374.557,239.577,300.203,213.865,34.050636,21.779727,27.291182,19.442273,4.709,2.645,3.385,1.508
1,1,1,1,2,2,2,2,11,2,4,0.772,2,0.545,0.413,-4.46,0,575.074,286.783,490.197,273.005,52.279455,26.071182,44.563364,24.818636,3.99,3.15,3.385,2.195
1,0,1,1,2,1,2,2,10,-2,2,0.89,0,0.9,0.859,-0.54,0,345.02,228.644,248.39,174.479,34.502,22.8644,24.839,17.4479,3.896,2.754,3.396,1.453
1,1,1,1,2,2,2,2,8,1,1,0.946,0,0.5,0.314,-0.05,0,179.902,110.403,161.382,123.413,22.48775,13.800375,20.17275,15.426625,3.687,3.181,3.397,2.211
1,1,1,1,2,2,3,2,10,-1,3,0.812,0,0.6,0.667,0.17,0.59,490.114,313.594,347.001,233.318,49.0114,31.3594,34.7001,23.3318,4.7,3.429,3.399,2.246
1,0,1,1,2,1,4,3,4,1,1,0.844,0,0.25,0.045,-1.97,0.05,233.391,147.006,171.319,118.669,58.34775,36.7515,42.82975,29.66725,6.21,4.344,3.41,1.809
1,1,1,1,2,2,3,2,24,1,7,0.765,5,0.875,0.904,-2.46,0,1547.963,888.561,1239.92,859.629,64.498458,37.023375,51.663333,35.817875,4.092,3.687,3.411,2.502
1,0,1,0,2,1,2,1,9,2,4,0.807,1,0.556,0.392,-2.3,0,173.403,92.529,152.867,98.092,19.267,10.281,16.985222,10.899111,3.683,1.696,3.422,1.297
1,1,1,1,2,2,3,2,15,-1,1,0.935,0,0.333,0.156,1.57,0.24,231.897,157.456,134.755,109.797,15.4598,10.497067,8.983667,7.3198,4.045,3.268,3.423,2.651
1,1,1,1,2,2,2,2,9,-1,1,0.928,0,0.444,0.288,1.4,0,156.785,95.114,118.828,75.296,17.420556,10.568222,13.203111,8.366222,3.843,3.567,3.423,2.431
1,1,1,1,2,2,2,2,11,-1,1,0.935,0,0.636,0.627,-0.95,0,343.664,230.25,331.647,306.369,31.242182,20.931818,30.149727,27.851727,3.628,2.717,3.426,2.286
1,0,1,1,2,1,3,2,11,0,4,0.846,1,0.273,0.204,-2.77,0.24,336.152,184.232,276.42,189.839,30.559273,16.748364,25.129091,17.258091,4.433,3.271,3.428,1.813
1,0,1,1,2,1,3,2,8,0,2,0.922,0,0.625,0.532,0.26,0,125.871,62.484,111.025,64.688,15.733875,7.8105,13.878125,8.086,4.682,2.448,3.428,1.45
1,1,1,1,2,2,3,3,11,-1,1,0.895,0,0.636,0.478,-0.06,0,421.475,271.251,312.567,220.437,38.315909,24.659182,28.415182,20.039727,4.192,5.1,3.429,2.675
1,1,1,1,2,2,3,3,10,-1,1,0.947,0,0.4,0.107,0.82,0,156.467,94.956,114.893,79.902,15.6467,9.4956,11.4893,7.9902,5.591,5.204,3.432,2.605
1,1,1,1,2,2,3,2,14,1,5,0.782,3,0.357,0.282,-4.03,0,426.486,253.481,309.053,223.274,30.463286,18.105786,22.075214,15.948143,4.094,3.384,3.444,2.222
1,0,1,1,2,1,2,2,4,0,0,0.977,0,0.5,0.385,0.36,0,142.086,88.864,112.551,63.728,35.5215,22.216,28.13775,15.932,3.769,2.911,3.447,1.826
1,0,1,1,2,1,2,2,6,-1,3,0.835,0,0.5,0.361,-0.08,0.52,237.603,151.152,137.723,110.422,39.6005,25.192,22.953833,18.403667,3.511,2.143,3.455,1.877
1,0,1,1,2,1,3,2,6,1,3,0.83,0,0.333,0.105,-2.26,0.62,278.257,197.618,267.999,294.282,46.376167,32.936333,44.6665,49.047,5.973,3.925,3.465,1.993
1,1,1,1,2,2,3,3,7,-1,1,0.91,0,0.286,0.158,0.62,0,120.164,86.105,68.987,41.456,17.166286,12.300714,9.855286,5.922286,4.507,4.28,3.476,2.408
1,1,1,1,2,2,4,4,17,1,7,0.781,2,0.353,0.247,-3.89,0,590.492,348.735,466.448,344.145,34.734824,20.513824,27.438118,20.243824,6.909,6.106,3.478,2.027
1,0,1,1,2,1,3,2,11,0,0,0.937,0,0.727,0.714,0.24,0,407.165,251.071,352.58,254.887,37.015,22.824636,32.052727,23.171545,4.609,2.845,3.479,1.395
1,1,1,1,2,2,2,2,11,-1,1,0.938,0,0.636,0.627,-0.95,0,365.666,242.701,301.755,272.031,33.242364,22.063727,27.432273,24.730091,3.606,2.635,3.483,2.282
1,0,1,1,2,1,2,2,9,1,3,0.846,1,0.556,0.604,-2.06,0,459.158,252.053,407.29,269.518,51.017556,28.005889,45.254444,29.946444,3.959,2.372,3.485,1.842
1,1,1,1,2,2,2,2,11,2,2,0.801,2,0.455,0.21,-1.62,0,620.651,381.959,443.167,277.623,56.422818,34.723545,40.287909,25.238455,3.774,2.897,3.486,2.583
1,0,1,1,2,1,3,2,5,-2,2,0.895,0,0.8,0.643,-0.91,0,161.609,116.91,101.767,99.214,32.3218,23.382,20.3534,19.8428,5.338,2.424,3.487,1.114
1,1,1,1,2,2,4,4,10,0,2,0.796,1,0.4,0.19,-2.4,0,110.162,56.565,84.05,53.36,11.0162,5.6565,8.405,5.336,7.517,6.104,3.488,2.374
1,0,1,1,2,1,3,2,7,-1,1,0.809,1,0.571,0.429,1.13,0,319.452,191.153,277.998,210.182,45.636,27.307571,39.714,30.026,5.039,3.868,3.489,1.992
1,1,1,1,2,2,3,3,18,0,6,0.794,1,0.278,0.157,-1.94,0.19,934.341,589.994,734.074,592.785,51.907833,32.777444,40.781889,32.9325,5.486,5.083,3.49,2.316
1,0,1,1,2,1,3,3,7,0,2,0.752,1,0.429,0.184,-2.51,0,109.749,64.975,84.726,63.635,15.678429,9.282143,12.103714,9.090714,4.953,4.001,3.492,1.853
1,1,1,1,2,2,2,2,13,4,4,0.754,2,0.308,0.219,-1.43,0.08,201.123,109.784,159.68,108.884,15.471,8.444923,12.283077,8.375692,3.729,2.283,3.497,2.022
1,1,1,1,2,2,3,2,10,-1,3,0.84,1,0.6,0.375,-0.91,0,497.95,270.736,437.691,286.884,49.795,27.0736,43.7691,28.6884,4.108,3.563,3.499,2.541
1,1,1,1,2,2,4,3,10,0,0,0.945,0,0.4,0.333,1.09,0,216.211,153.294,148.965,117.983,21.6211,15.3294,14.8965,11.7983,6.038,4.743,3.5,3.05
1,1,1,1,2,2,2,2,12,0,2,0.86,1,0.417,0.246,-1.23,0,140.655,88.923,106.826,77.723,11.72125,7.41025,8.902167,6.476917,3.803,2.455,3.506,2.137
1,1,1,1,2,2,3,2,9,-1,1,0.915,0,0.444,0.164,1.45,0,258.239,140.413,242.577,165.541,28.693222,15.601444,26.953,18.393444,4.083,3.158,3.511,2.462
1,1,1,1,2,2,3,2,8,-1,1,0.862,0,0.5,0.442,-1.35,0,154.168,99.922,127.527,101.94,19.271,12.49025,15.940875,12.7425,4.17,3.571,3.514,2.069
1,1,1,1,2,2,3,2,9,1,3,0.81,1,0.667,0.547,-3.37,0,291.783,154.191,262.408,172.753,32.420333,17.132333,29.156444,19.194778,4.741,3.839,3.514,2.382
1,0,1,1,2,1,3,2,5,-1,3,0.848,0,0.2,-0.296,-1.98,0.05,411.474,251.347,311.336,235.99,82.2948,50.2694,62.2672,47.198,4.169,2.47,3.517,1.513
1,1,1,1,2,2,3,2,11,-1,3,0.839,1,0.455,0.356,-1.81,0,168.69,89.164,138.143,84.118,15.335455,8.105818,12.558455,7.647091,4.152,3.368,3.52,2.317
1,1,1,1,2,2,3,2,6,-1,1,0.902,0,0.667,0.559,0.46,0,325.977,207.432,240.075,180.043,54.3295,34.572,40.0125,30.007167,4.565,3.804,3.523,2.143
1,0,1,0,2,1,2,1,10,3,3,0.87,0,0.6,0.581,-2.5,0,612.441,309.515,531.475,322.42,61.2441,30.9515,53.1475,32.242,3.823,1.904,3.527,1.663
1,0,1,1,2,1,3,2,9,-1,3,0.861,0,0.556,0.442,-2.17,0,390.172,198.483,351.597,221.572,43.352444,22.053667,39.066333,24.619111,5.21,3.449,3.53,1.68
1,0,1,1,2,1,3,2,11,3,5,0.76,2,0.909,0.903,-5.14,0,542.496,278.897,462.061,295.94,49.317818,25.354273,42.005545,26.903636,4.066,2.379,3.531,1.963
1,0,1,1,2,1,3,2,10,-1,1,0.938,0,0.6,0.492,0.84,0,93.911,53.217,87.411,59.259,9.3911,5.3217,8.7411,5.9259,4.195,2.561,3.534,1.993
1,0,1,1,2,1,2,2,10,0,2,0.889,0,0.7,0.545,0.65,0,188.746,113.117,156.674,115.617,18.8746,11.3117,15.6674,11.5617,3.785,2.176,3.542,1.882
1,1,1,1,2,2,3,3,7,0,0,0.934,0,0.429,0.189,1.31,0,168.728,101.79,136.648,98.884,24.104,14.541429,19.521143,14.126286,5.937,5.401,3.543,2.113
1,0,1,1,2,1,3,2,9,-2,4,0.796,0,0.667,0.531,-1.67,0,278.386,183.734,242.773,208.838,30.931778,20.414889,26.974778,23.204222,4.564,3.032,3.548,1.536
1,0,1,0,2,1,2,1,9,-1,1,0.925,0,0.667,0.554,-0.84,0,628.473,320.275,511.282,317.753,69.830333,35.586111,56.809111,35.305889,3.75,1.827,3.553,1.374
1,0,1,1,2,1,3,2,9,-1,1,0.955,0,0.667,0.547,1.34,0,118.534,66.412,91.001,58.302,13.170444,7.379111,10.111222,6.478,4.472,2.083,3.558,1.258
1,1,1,1,2,2,2,2,13,-5,5,0.859,0,0.615,0.493,-3.45,0,446.885,279.629,339,237.845,34.375769,21.509923,26.076923,18.295769,3.836,2.949,3.558,2.421
1,1,1,1,2,2,4,3,10,-2,2,0.872,0,0.4,0.262,-0.62,0.47,197.233,135.733,180.292,162.363,19.7233,13.5733,18.0292,16.2363,6.663,5.522,3.569,2.174
1,1,1,1,2,2,2,2,10,-2,4,0.858,0,0.6,0.576,-1.51,0,216.941,115.641,180.906,115.025,21.6941,11.5641,18.0906,11.5025,3.927,2.614,3.586,2.357
1,0,1,1,2,1,4,3,11,-2,4,0.798,1,0.455,0.261,-2.93,0.7,413.363,285.921,280.258,215.35,37.578455,25.992818,25.478,19.577273,6.596,5.976,3.589,1.79
1,1,1,1,2,2,2,2,10,-2,2,0.859,0,0.5,0.411,-0.25,0,473.675,324.782,322.149,230.331,47.3675,32.4782,32.2149,23.0331,3.939,2.407,3.589,2.014
1,1,1,1,2,2,3,3,11,-1,1,0.905,0,0.636,0.524,-0.35,0,292.32,199.687,222.914,189.921,26.574545,18.153364,20.264909,17.265545,4.84,4.527,3.592,2.552
1,1,1,1,2,2,3,2,6,-1,1,0.867,0,0.333,-0.129,-1.4,0.62,303.736,214.322,223.085,212.816,50.622667,35.720333,37.180833,35.469333,4.746,3.839,3.593,2.352
1,0,1,1,2,1,2,2,13,0,2,0.909,0,0.538,0.402,-0.1,0,518.866,381.134,363.204,278.253,39.912769,29.318,27.938769,21.404077,3.811,2.233,3.597,1.758
1,1,1,1,2,2,3,3,15,1,5,0.74,2,0.467,0.253,-4.61,0,639.507,438.921,414.366,307.763,42.6338,29.2614,27.6244,20.517533,4.501,4.579,3.597,3.109
1,0,1,1,2,1,3,2,13,0,2,0.892,1,0.692,0.684,-2.03,0,772.118,417.08,653.766,383.436,59.393692,32.083077,50.289692,29.495077,5.298,3.742,3.598,1.784
1,1,1,1,2,2,3,2,10,-1,3,0.817,1,0.7,0.691,-1.9,0,337.328,184.758,291.229,195.629,33.7328,18.4758,29.1229,19.5629,4.012,2.35,3.603,2
1,1,1,1,2,2,3,2,10,0,2,0.825,1,0.7,0.603,-0.9,0,504.771,311.249,340.612,224.208,50.4771,31.1249,34.0612,22.4208,4.239,3.56,3.603,2.156
1,0,1,1,2,1,3,2,10,-1,3,0.855,1,0.6,0.545,-0.73,0,352.355,233.693,254.794,180.231,35.2355,23.3693,25.4794,18.0231,5.299,3.067,3.61,1.848
1,0,1,1,2,1,2,2,10,-1,5,0.765,1,0.6,0.55,-3.97,0,336.752,174.003,307.267,187.305,33.6752,17.4003,30.7267,18.7305,3.926,2.156,3.614,1.691
1,0,1,1,2,1,3,2,9,0,2,0.906,0,0.444,0.328,-1.02,0,297.599,186.507,193.864,137.068,33.066556,20.723,21.540444,15.229778,4.223,2.408,3.614,1.931
1,0,1,1,2,1,3,2,9,-1,1,0.911,0,0.667,0.562,2.34,0,168.323,96.967,134.836,93.273,18.702556,10.774111,14.981778,10.363667,4.435,3.077,3.616,1.569
1,0,1,1,2,1,4,3,12,1,3,0.866,1,0.333,0.162,-2.87,0,456.406,324.307,338.072,297.425,38.033833,27.025583,28.172667,24.785417,6.456,4.972,3.617,1.929
1,1,1,1,2,2,3,2,7,0,0,0.964,0,0.714,0.722,1.64,0,123.495,71.479,93.2,58.181,17.642143,10.211286,13.314286,8.311571,4.272,3.658,3.621,2.205
1,1,1,1,2,2,3,2,9,-2,2,0.887,0,0.444,0.426,-0.67,0,113.249,69.419,111.613,91.19,12.583222,7.713222,12.401444,10.132222,4.2,3.357,3.625,2.277
1,1,1,1,2,2,4,4,12,-1,5,0.695,1,0.417,0.169,-1.96,0,747.301,458.099,0,0,62.275083,38.174917,0,0,6.806,6.788,3.625,3.625
1,0,1,1,2,1,3,3,14,-2,4,0.864,0,0.429,0.268,-0.37,0,711.158,400.83,622.738,447.956,50.797,28.630714,44.481286,31.996857,5.738,4.135,3.626,1.84
1,1,1,1,2,2,2,2,11,-1,3,0.899,0,0.636,0.5,0.09,0,299.921,157.249,281.842,181.16,27.265545,14.295364,25.622,16.469091,3.864,2.709,3.635,2.033
1,0,1,1,2,1,2,2,9,0,0,0.904,0,0.778,0.776,-0.07,0,337.799,203.924,299.273,228.832,37.533222,22.658222,33.252556,25.425778,3.82,2.592,3.636,1.908
1,1,1,1,2,2,3,3,11,0,2,0.804,0,0.364,0.196,0.83,0,462.383,363.422,299.297,291.916,42.034818,33.038364,27.208818,26.537818,4.628,4.529,3.636,2.859
1,1,1,1,2,2,3,2,12,-3,3,0.839,0,0.417,0.314,-2.06,0,623.995,362.906,540.196,383.476,51.999583,30.242167,45.016333,31.956333,4.155,2.568,3.644,2.28
1,0,1,1,2,1,3,2,6,-1,1,0.907,0,0.667,0.647,0.58,0.59,179.315,95.845,179.209,125.339,29.885833,15.974167,29.868167,20.889833,4.953,3.298,3.646,1.793
1,1,1,1,2,2,3,3,6,-1,1,0.846,1,0.667,0.514,0.04,0,389.778,223.289,178.364,119.827,64.963,37.214833,29.727333,19.971167,4.249,4.384,3.653,2.989
1,1,1,1,2,2,4,3,6,2,2,0.868,0,0.5,0.265,-0.59,0.62,240.487,173.731,183.805,141.21,40.081167,28.955167,30.634167,23.535,6.487,5.503,3.654,2.283
1,0,1,1,2,1,4,3,10,-2,4,0.761,1,0.6,0.5,-2.78,0,179.902,95.314,155.013,97.84,17.9902,9.5314,15.5013,9.784,6.183,5.856,3.655,1.748
1,0,1,1,2,1,3,2,10,-1,3,0.863,1,0.7,0.623,-1.95,0,356.137,203.744,326.098,255.087,35.6137,20.3744,32.6098,25.5087,4.347,2.163,3.663,1.602
1,1,1,1,2,2,3,2,12,-2,4,0.811,1,0.5,0.338,-3.14,0,317.378,211.176,251.022,218.298,26.448167,17.598,20.9185,18.1915,4.8,3.243,3.664,2.52
1,1,1,1,2,2,3,2,6,-1,1,0.827,0,0.833,0.842,-0.18,0,182.59,113.989,138.036,104.99,30.431667,18.998167,23.006,17.498333,5.435,3.48,3.666,2.512
1,1,1,1,2,2,3,2,7,-2,2,0.82,0,0.571,0.417,0.08,0,340.317,217.036,300.152,251.035,48.616714,31.005143,42.878857,35.862143,4.44,3.38,3.669,2.029
1,1,1,1,2,2,3,3,10,-1,3,0.842,1,0.6,0.375,-0.91,0,475.151,254.256,419.483,273.34,47.5151,25.4256,41.9483,27.334,4.612,4.218,3.673,2.54
1,0,1,1,2,1,3,2,9,-2,2,0.873,0,0.667,0.565,1.54,0,189.357,128.867,128.563,103.488,21.039667,14.318556,14.284778,11.498667,4.513,2.87,3.676,1.57
1,0,1,1,2,1,3,2,11,1,3,0.824,1,0.545,0.333,-3.67,0,316.034,169.297,257.257,167.788,28.730364,15.390636,23.387,15.253455,4.486,2.743,3.676,1.971
1,1,1,1,2,2,3,2,10,1,1,0.908,0,0.5,0.404,-1.59,0,448.051,315.174,320.347,286.538,44.8051,31.5174,32.0347,28.6538,4.466,3.832,3.676,2.469
1,0,1,1,2,1,3,3,12,0,2,0.87,1,0.5,0.389,0.49,0,246.483,155.332,179.562,115.39,20.54025,12.944333,14.9635,9.615833,5.444,4.869,3.677,1.907
1,1,1,1,2,2,3,2,12,-1,3,0.81,1,0.417,0.385,0.42,0,470.607,266.254,401.683,279.244,39.21725,22.187833,33.473583,23.270333,4.395,3.021,3.677,2.005
1,1,1,1,2,2,3,2,17,1,3,0.837,1,0.706,0.606,0.05,0.38,1066.294,702.568,735.924,485.805,62.723176,41.327529,43.289647,28.576765,5.223,3.9,3.679,2.568
1,1,1,1,2,2,2,2,12,-1,3,0.787,2,0.5,0.269,-1.05,0.52,672.153,439.231,487.792,399.273,56.01275,36.602583,40.649333,33.27275,3.999,3.631,3.686,2.932
1,1,1,1,2,2,3,3,22,1,3,0.785,3,0.727,0.729,-1.27,0,971.592,740.886,767.853,792.983,44.163273,33.676636,34.902409,36.044682,4.932,5.109,3.689,3.669
1,1,1,1,2,2,3,2,10,-1,1,0.94,0,0.4,0.226,0.99,0,134.338,76.609,109.463,75.258,13.4338,7.6609,10.9463,7.5258,4.146,2.928,3.697,2.341
1,0,1,1,2,1,2,2,10,0,0,0.899,0,0.5,0.409,0.44,0,266.979,161.298,236.558,171.384,26.6979,16.1298,23.6558,17.1384,3.935,2.668,3.7,1.87
1,1,1,1,2,2,3,2,12,-2,2,0.931,0,0.5,0.31,2.38,0.52,439.244,301.96,421.667,393.141,36.603667,25.163333,35.138917,32.76175,4.528,3.619,3.705,2.903
1,0,1,1,2,1,4,3,7,-1,1,0.879,0,0.571,0.488,-0.22,0,315.18,201.285,249.673,186.437,45.025714,28.755,35.667571,26.633857,6.333,5.752,3.708,1.589
1,1,1,1,2,2,2,2,13,3,5,0.866,0,0.308,0.219,-5.37,0,595.374,299.208,587.941,405.385,45.798,23.016,45.226231,31.183462,3.965,3.336,3.708,2.624
1,1,1,1,2,2,4,4,15,-2,4,0.904,0,0.4,0.236,-0.67,0.08,719.888,482.624,479.111,358.947,47.992533,32.174933,31.940733,23.9298,6.569,6.627,3.71,2.771
1,1,1,1,2,2,4,3,12,1,3,0.868,1,0.333,0.162,-2.87,0,567.31,423.907,391.229,343.88,47.275833,35.325583,32.602417,28.656667,6.778,5.278,3.714,2.042
1,1,1,1,2,2,3,2,11,-1,3,0.888,0,0.636,0.603,-2.21,0,649.158,350.714,546.181,358.977,59.014364,31.883091,49.652818,32.634273,4.172,2.857,3.716,2.142
1,1,1,1,2,2,3,3,7,-1,1,0.877,0,0.429,0.206,-0.91,0.24,235.729,200.105,113.806,119.733,33.675571,28.586429,16.258,17.104714,4.735,4.563,3.722,2.449
1,1,1,1,2,2,3,3,6,1,1,0.746,1,0.5,0.273,-1.04,0.62,199.579,145.409,151.17,134.951,33.263167,24.234833,25.195,22.491833,4.651,4.113,3.722,2.272
1,1,1,1,2,2,3,3,12,-2,2,0.859,0,0.417,0.284,-1,0,289.935,166.661,238.604,157.457,24.16125,13.888417,19.883667,13.121417,5.947,4.495,3.723,2.581
1,1,1,1,2,2,3,2,11,0,2,0.9,0,0.636,0.5,0.2,0,514.212,265.297,502.283,315.912,46.746545,24.117909,45.662091,28.719273,4.08,2.527,3.724,2.039
1,1,1,1,2,2,5,4,12,-1,1,0.876,1,0.417,0.298,-0.05,0,463.367,294.484,357.421,296.628,38.613917,24.540333,29.785083,24.719,8.035,6.913,3.728,2.503
1,1,1,1,2,2,2,2,12,1,3,0.792,2,0.5,0.391,-3.17,0,355.114,210.421,272.487,187.89,29.592833,17.535083,22.70725,15.6575,3.941,2.761,3.731,2.199
1,1,1,1,2,2,3,3,8,-1,1,0.932,0,0.5,0.375,-0.16,0,357.045,219.954,283.266,208.568,44.630625,27.49425,35.40825,26.071,5.368,4.212,3.731,2.607
1,0,1,1,2,1,3,2,9,-1,3,0.827,0,0.333,0.25,-2.01,0.7,186.429,115.39,126.933,96.756,20.714333,12.821111,14.103667,10.750667,4.481,3.225,3.735,1.488
1,1,1,1,2,2,3,3,14,0,2,0.854,0,0.357,0.368,0.76,0,465.145,366.02,272.753,247.722,33.224643,26.144286,19.482357,17.694429,5.484,4.843,3.74,2.805
1,1,1,1,2,2,3,3,5,1,1,0.969,0,0.4,0.185,-0.88,0.35,333.77,206.929,228.811,179.472,66.754,41.3858,45.7622,35.8944,5.971,4.264,3.74,3.148
1,0,1,1,2,1,2,2,6,-1,1,0.861,0,0.333,0.143,0.01,0,116.53,75.76,86.758,72.765,19.421667,12.626667,14.459667,12.1275,3.922,2.138,3.742,1.657
1,1,1,1,2,2,3,2,11,-1,3,0.827,0,0.455,0.417,-1.74,0,148.712,77.125,133.918,85.418,13.519273,7.011364,12.174364,7.765273,5.208,3.5,3.746,2.243
1,1,1,1,2,2,5,4,14,-3,5,0.81,1,0.571,0.5,-2.37,0,644.444,362.488,525.136,370.732,46.031714,25.892,37.509714,26.480857,8.013,6.623,3.747,2.224
1,1,1,1,2,2,3,3,10,-1,3,0.795,0,0.6,0.667,0.17,0.59,371.462,235.288,269.399,180.173,37.1462,23.5288,26.9399,18.0173,4.95,4.23,3.751,2.841
1,1,1,1,2,2,3,2,14,0,4,0.846,1,0.429,0.32,-3.6,0,604.231,386.385,446.393,346.179,43.159357,27.598929,31.885214,24.727071,4.753,3.664,3.751,2.247
1,1,1,1,2,2,3,2,12,-3,3,0.834,0,0.417,0.314,-2.06,0,603.163,347.998,514.711,362.949,50.263583,28.999833,42.892583,30.24575,4.169,2.7,3.756,2.249
1,1,1,1,2,2,3,3,5,-1,1,0.893,0,0.4,0.483,-1.44,0.46,224.227,150.796,181.147,153.933,44.8454,30.1592,36.2294,30.7866,5.238,4.153,3.759,2.496
1,1,1,1,2,2,5,5,19,-3,5,0.84,0,0.316,0.144,-0.76,0,536.175,303.331,400.529,278.014,28.219737,15.964789,21.080474,14.632316,8.235,8.532,3.765,2.681
1,1,1,1,2,2,3,2,10,-1,1,0.925,0,0.8,0.724,0.08,0,454.222,293.721,365.416,257.962,45.4222,29.3721,36.5416,25.7962,4.271,3.691,3.77,2.47
1,0,1,1,2,1,3,2,13,0,4,0.871,1,0.538,0.405,-1.41,0,400.018,200.213,352.5,207.208,30.770615,15.401,27.115385,15.939077,5.566,3.652,3.774,1.974
1,1,1,1,2,2,3,2,10,-2,2,0.886,0,0.6,0.588,-1.44,0,285.607,163.204,237.635,164.242,28.5607,16.3204,23.7635,16.4242,4.151,3.399,3.776,2.593
1,0,1,1,2,1,3,2,16,-1,5,0.839,0,0.938,0.971,-4.76,0,705.099,435.545,550.623,446.555,44.068688,27.221563,34.413938,27.909688,4.597,3.624,3.779,1.939
1,1,1,1,2,2,3,2,10,-2,2,0.883,0,0.6,0.588,-1.44,0,260.454,149.883,217.239,152.697,26.0454,14.9883,21.7239,15.2697,4.237,3.431,3.78,2.588
1,1,1,1,2,2,3,2,10,-2,2,0.875,0,0.6,0.588,-1.44,0,215.996,119.173,211.093,148.385,21.5996,11.9173,21.1093,14.8385,4.049,3.271,3.785,2.589
1,1,1,1,2,2,3,3,13,-2,2,0.904,0,0.538,0.397,2.14,0,256.216,164.943,195.502,158.781,19.708923,12.687923,15.038615,12.213923,4.959,5.26,3.791,2.949
1,0,1,1,2,1,3,2,11,2,6,0.723,3,0.909,0.918,-5.6,0,474.194,253.322,411.798,269.853,43.108545,23.029273,37.436182,24.532091,4.204,2.424,3.791,1.951
1,1,1,1,2,2,3,2,10,0,0,0.98,0,0.8,0.724,2.2,0,233.101,127.164,211.097,135.26,23.3101,12.7164,21.1097,13.526,4.676,3.685,3.802,2.369
1,1,1,1,2,2,3,2,10,0,2,0.923,0,0.6,0.5,0.88,0,384.866,237.333,297.471,239.804,38.4866,23.7333,29.7471,23.9804,5.14,3.26,3.802,2.167
1,1,1,1,2,2,3,2,10,1,3,0.764,1,0.5,0.396,-3.41,0,514.412,308.955,461.485,357.009,51.4412,30.8955,46.1485,35.7009,5.318,3.161,3.806,2.324
1,1,1,1,2,2,3,2,10,0,0,0.94,0,0.8,0.724,2.2,0,471.31,272.211,405.632,261.084,47.131,27.2211,40.5632,26.1084,4.776,3.784,3.807,2.339
1,0,1,1,2,1,2,2,6,-1,1,0.922,0,0.833,0.65,0.2,0,256.707,125.933,186.561,111.075,42.7845,20.988833,31.0935,18.5125,3.956,2.758,3.808,1.7
1,0,1,1,2,1,3,2,10,0,2,0.824,1,0.7,0.645,-1.99,0,496.644,286.935,387.933,247.578,49.6644,28.6935,38.7933,24.7578,4.019,2.193,3.809,1.835
1,1,1,1,2,2,3,2,11,-1,1,0.934,0,0.455,0.188,0.92,0,200.804,132.08,148.486,106.163,18.254909,12.007273,13.498727,9.651182,4.119,3.426,3.809,2.5
1,1,1,1,2,2,3,2,11,-1,3,0.799,1,0.545,0.5,-2.04,0.59,345.763,173.155,301.025,185.673,31.433,15.741364,27.365909,16.879364,4.276,3.075,3.813,2.425
1,0,1,1,2,1,4,3,10,0,2,0.862,0,0.2,-0.212,-3.01,0.03,455.298,321.506,372.771,351.442,45.5298,32.1506,37.2771,35.1442,6.58,4.852,3.814,1.927
1,1,1,1,2,2,3,2,11,-1,3,0.827,0,0.455,0.417,-1.74,0,140.513,72.973,125.005,80.774,12.773909,6.633909,11.364091,7.343091,5.32,3.627,3.816,2.35
1,0,1,1,2,1,3,3,10,-2,4,0.749,1,0.6,0.5,-2.78,0,285.553,155.015,256.093,174.037,28.5553,15.5015,25.6093,17.4037,5.827,5.342,3.82,1.777
